funded_amnt,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_il_tl,num_op_rev_tl,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,term_36months,initial_list_status_w,individual,hardhship,employed_over_10yrs,emp_years,interest_rate,revolving_util,issue_date_month,issue_date_year,years_since_earliest_cr_line
14000.0,323.23,C,C1,MORTGAGE,50000.0,2014-04-01,Charged Off,debt_consolidation,MD,11.26,0.0,1976-11-01,709.0,2.0,12.0,0.0,21078.0,38.0,14651.74,14651.74,9010.64,4928.14,16.16,696.8,323.23,539.0,0.0,0.0,0.0,312505.0,30600.0,4.0,31251.0,8910.0,65.2,0.0,0.0,,449.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,10.0,5.0,12.0,0.0,0.0,0.0,1.0,86.5,42.9,0.0,0.0,353415.0,21112.0,25600.0,0.0,1,1,0,1,0,0,5.0,13.65,68.9,4,2014,38.0
11000.0,381.43,C,C3,MORTGAGE,97000.0,2018-07-01,Fully Paid,debt_consolidation,OH,16.75,1.0,2005-01-01,704.0,0.0,10.0,0.0,24908.0,19.0,11005.9646111111,11005.96,11000.0,5.96,0.0,0.0,11019.73,704.0,2.0,0.0,174.0,163479.0,44300.0,2.0,16348.0,3567.0,82.4,0.0,0.0,80.0,161.0,19.0,19.0,2.0,20.0,19.0,1.0,3.0,8.0,2.0,8.0,8.0,10.0,0.0,0.0,1.0,0.0,94.4,66.7,0.0,0.0,216628.0,50542.0,20300.0,35928.0,0,1,1,1,0,1,10.0,15.02,56.2,7,2018,13.0
30000.0,986.58,B,B3,RENT,70000.0,2018-12-01,Fully Paid,debt_consolidation,MA,30.22,0.0,2000-10-01,724.0,0.0,15.0,0.0,5735.0,21.0,32729.0175313084,32729.02,30000.0,2729.02,0.0,0.0,22910.34,744.0,0.0,0.0,0.0,40781.0,25700.0,2.0,2913.0,16233.0,25.9,0.0,0.0,160.0,218.0,32.0,8.0,0.0,32.0,8.0,1.0,3.0,4.0,11.0,7.0,4.0,15.0,0.0,0.0,0.0,1.0,85.7,0.0,0.0,0.0,86110.0,40781.0,21900.0,60410.0,0,1,1,1,0,0,1.0,11.31,22.3,12,2018,18.0
18000.0,542.07,A,A1,OWN,135000.0,2015-07-01,Fully Paid,credit_card,VA,6.26,0.0,2001-07-01,744.0,0.0,15.0,0.0,29117.0,56.0,19384.2434849298,19384.24,18000.0,1384.24,0.0,0.0,1711.6,799.0,0.0,0.0,0.0,319605.0,86300.0,2.0,22829.0,41946.0,40.7,0.0,0.0,158.0,167.0,4.0,4.0,4.0,4.0,,0.0,7.0,8.0,19.0,14.0,8.0,15.0,0.0,0.0,0.0,1.0,89.3,10.0,0.0,0.0,407300.0,29117.0,70700.0,0.0,0,1,0,1,0,0,1.0,5.32,33.7,7,2015,14.0
3600.0,121.27,B,B5,RENT,30000.0,2019-01-01,Current,credit_card,CA,8.84,0.0,2009-05-01,669.0,1.0,7.0,0.0,5502.0,15.0,1937.72,1803.16,1429.73,507.99,0.0,0.0,121.27,684.0,0.0,0.0,0.0,5502.0,10200.0,1.0,786.0,319.0,93.1,0.0,0.0,63.0,116.0,3.0,3.0,0.0,25.0,3.0,0.0,4.0,5.0,4.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,10200.0,5502.0,4600.0,0.0,0,1,0,1,0,0,2.0,12.98,53.9,1,2019,10.0
35000.0,912.55,E,E2,RENT,90000.0,2015-02-01,Charged Off,debt_consolidation,OK,14.6,0.0,1999-05-01,704.0,1.0,13.0,0.0,19629.0,40.0,17449.24,17449.24,6351.53,8211.87,0.0,2885.84,912.56,569.0,0.0,0.0,0.0,42264.0,32500.0,6.0,3842.0,7486.0,0.2,0.0,0.0,124.0,188.0,5.0,5.0,5.0,26.0,5.0,2.0,1.0,8.0,6.0,11.0,8.0,13.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,62887.0,42264.0,7500.0,30387.0,1,1,0,1,0,0,0.0,19.24,60.4,2,2015,16.0
10000.0,315.17,B,B1,OWN,46000.0,2016-03-01,Fully Paid,medical,TX,18.13,0.0,2010-04-01,689.0,0.0,5.0,0.0,1550.0,8.0,11340.564498962,11340.56,10000.0,1340.56,0.0,0.0,629.44,654.0,0.0,0.0,308.0,28692.0,15100.0,7.0,5738.0,7590.0,0.1,0.0,0.0,21.0,71.0,15.0,15.0,0.0,15.0,3.0,0.0,2.0,3.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50452.0,28692.0,7600.0,35352.0,0,1,1,1,0,0,3.0,8.39,10.3,3,2016,6.0
30000.0,980.89,B,B4,MORTGAGE,185000.0,2017-07-01,Charged Off,debt_consolidation,VA,17.44,1.0,1999-02-01,739.0,0.0,15.0,0.0,9502.0,31.0,25055.06,25055.06,18896.64,4577.39,0.0,1581.03,980.89,669.0,0.0,0.0,0.0,776100.0,43100.0,4.0,51740.0,16367.0,17.3,0.0,0.0,149.0,220.0,38.0,4.0,9.0,61.0,19.0,5.0,3.0,5.0,11.0,7.0,5.0,15.0,0.0,0.0,1.0,1.0,79.3,0.0,0.0,0.0,1029237.0,123866.0,19800.0,150489.0,1,1,1,1,0,0,2.0,10.91,22.0,7,2017,18.0
5500.0,176.34,A,A3,RENT,78000.0,2020-08-01,Current,debt_consolidation,TX,20.38,0.0,2005-08-01,719.0,0.0,15.0,0.0,13107.0,30.0,346.84,346.84,258.74,88.1,0.0,0.0,176.34,729.0,0.0,0.0,0.0,49678.0,24500.0,3.0,3312.0,3612.0,63.1,0.0,0.0,163.0,180.0,19.0,19.0,0.0,19.0,19.0,0.0,2.0,4.0,23.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,96.7,50.0,0.0,0.0,80507.0,49678.0,9800.0,56007.0,0,1,1,0,0,0,6.0,9.56,53.5,8,2020,15.0
12000.0,389.58,B,B3,MORTGAGE,125000.0,2017-11-01,Fully Paid,debt_consolidation,NC,6.41,1.0,1995-10-01,684.0,1.0,6.0,1.0,1978.0,16.0,13286.2347174448,13286.23,12000.0,1286.23,0.0,0.0,8180.01,709.0,0.0,0.0,66.0,367431.0,8000.0,2.0,61239.0,6022.0,24.7,0.0,0.0,46.0,264.0,30.0,4.0,4.0,30.0,3.0,0.0,2.0,2.0,4.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,92.9,33.3,1.0,0.0,383729.0,17485.0,8000.0,25729.0,0,1,1,1,0,0,1.0,10.42,24.7,11,2017,22.0
5000.0,153.75,A,A3,RENT,50000.0,2017-12-01,Fully Paid,debt_consolidation,CA,11.35,0.0,2006-01-01,744.0,1.0,10.0,0.0,4139.0,22.0,5148.4416317332,5148.44,5000.0,148.44,0.0,0.0,4532.58,779.0,0.0,0.0,0.0,26748.0,40100.0,1.0,2972.0,30661.0,11.9,0.0,0.0,138.0,143.0,24.0,24.0,0.0,24.0,6.0,0.0,3.0,3.0,3.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,60100.0,26748.0,34800.0,20000.0,0,1,1,1,0,0,,6.72,10.3,12,2017,11.0
5000.0,154.37,A,A3,MORTGAGE,95000.0,2015-01-01,Fully Paid,credit_card,FL,26.74,0.0,1989-11-01,689.0,0.0,18.0,0.0,14975.0,64.0,5356.3700000112,5356.37,5000.0,356.37,0.0,0.0,3197.13,699.0,0.0,0.0,22378.0,116328.0,42000.0,8.0,7271.0,14116.0,38.4,0.0,0.0,285.0,301.0,1.0,1.0,2.0,1.0,6.0,13.0,4.0,9.0,16.0,16.0,9.0,18.0,0.0,0.0,0.0,4.0,90.0,25.0,0.0,0.0,194862.0,116328.0,22900.0,152862.0,0,1,0,1,0,1,10.0,6.99,35.7,1,2015,26.0
8000.0,260.55,B,B4,OWN,52000.0,2015-12-01,Fully Paid,debt_consolidation,SC,14.24,0.0,2001-10-01,679.0,0.0,4.0,1.0,915.0,12.0,9374.984821815,9374.98,8000.0,1374.98,0.0,0.0,260.46,729.0,0.0,0.0,0.0,20245.0,1500.0,2.0,5061.0,85.0,91.5,0.0,0.0,170.0,53.0,28.0,11.0,0.0,28.0,,0.0,1.0,1.0,10.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,29742.0,20245.0,1000.0,28242.0,0,1,1,1,0,0,0.0,10.64,61.0,12,2015,14.0
9350.0,336.81,C,C5,RENT,52000.0,2019-07-01,Current,debt_consolidation,CA,22.39,0.0,2010-04-01,704.0,0.0,5.0,0.0,4636.0,10.0,5349.67,5349.67,4377.72,971.95,0.0,0.0,336.81,704.0,0.0,0.0,0.0,25190.0,6000.0,0.0,5038.0,1364.0,77.3,0.0,0.0,111.0,83.0,67.0,36.0,0.0,67.0,,0.0,2.0,2.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,43547.0,25190.0,6000.0,37547.0,0,1,1,1,0,0,3.0,17.74,77.3,7,2019,9.0
16000.0,495.58,A,A3,MORTGAGE,75000.0,2017-10-01,Charged Off,home_improvement,IL,17.7,0.0,2003-09-01,694.0,0.0,16.0,1.0,14681.0,26.0,11893.19,11893.19,9820.81,1681.6,24.78,366.0,100.0,624.0,0.0,0.0,0.0,37984.0,63348.0,5.0,2374.0,35146.0,21.4,0.0,0.0,72.0,169.0,5.0,5.0,1.0,12.0,9.0,0.0,2.0,6.0,5.0,14.0,6.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,118227.0,37984.0,44700.0,54879.0,1,1,1,1,0,1,10.0,7.21,17.5,10,2017,14.0
35000.0,1137.43,B,B3,MORTGAGE,80000.0,2014-11-01,Fully Paid,credit_card,HI,14.55,0.0,1995-12-01,699.0,0.0,8.0,0.0,45505.0,17.0,40704.1741580039,40704.17,35000.0,5704.17,0.0,0.0,7659.49,719.0,0.0,0.0,0.0,45505.0,53300.0,0.0,5688.0,7598.0,84.2,0.0,0.0,144.0,227.0,77.0,77.0,0.0,77.0,,0.0,6.0,7.0,2.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,100.0,71.4,0.0,0.0,53300.0,45505.0,52800.0,0.0,0,1,0,1,0,0,8.0,10.49,83.8,11,2014,19.0
6000.0,199.63,B,B3,RENT,18000.0,2012-07-01,Fully Paid,other,FL,11.2,0.0,2002-02-01,679.0,0.0,6.0,0.0,1408.0,11.0,7186.6765478433,7186.68,6000.0,1186.68,0.0,0.0,200.93,679.0,0.0,0.0,,,,2.0,,96.0,92.0,0.0,0.0,,,,,0.0,69.0,,,,,,,,6.0,,,,,,100.0,0.0,0.0,,11707.0,1200.0,,0,1,0,1,0,0,3.0,12.12,29.3,7,2012,10.0
16000.0,518.76,B,B1,RENT,35000.0,2019-01-01,Current,debt_consolidation,FL,37.2,0.0,2014-10-01,714.0,1.0,13.0,0.0,12704.0,16.0,7772.22,7772.22,6021.65,1750.57,0.0,0.0,518.76,724.0,0.0,0.0,0.0,34749.0,51100.0,7.0,2673.0,29096.0,27.4,0.0,0.0,49.0,51.0,3.0,2.0,0.0,3.0,5.0,0.0,7.0,10.0,5.0,10.0,10.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,79254.0,34749.0,40100.0,26024.0,0,1,1,1,0,0,2.0,10.33,24.9,1,2019,5.0
18000.0,555.71,A,A3,MORTGAGE,83000.0,2016-01-01,Fully Paid,debt_consolidation,TX,22.28,0.0,1996-11-01,709.0,1.0,16.0,0.0,15592.0,36.0,19991.398283343,19991.4,18000.0,1991.4,0.0,0.0,555.53,714.0,0.0,0.0,0.0,268288.0,38350.0,6.0,17885.0,4110.0,57.0,0.0,0.0,162.0,230.0,2.0,2.0,4.0,40.0,2.0,0.0,5.0,10.0,7.0,10.0,8.0,15.0,,0.0,0.0,4.0,89.0,20.0,0.0,0.0,306172.0,43814.0,20550.0,36022.0,0,1,1,1,0,0,4.0,6.99,41.0,1,2016,20.0
20400.0,627.2,A,A3,RENT,91793.52,2018-04-01,Current,debt_consolidation,CA,26.24,0.0,1997-06-01,744.0,0.0,22.0,0.0,10440.0,36.0,15714.71,15714.71,13727.09,1987.62,0.0,0.0,627.2,699.0,0.0,0.0,0.0,108116.0,55700.0,8.0,5406.0,36860.0,22.1,0.0,0.0,144.0,249.0,9.0,2.0,1.0,12.0,12.0,1.0,3.0,3.0,7.0,17.0,3.0,22.0,0.0,0.0,0.0,5.0,97.2,9.1,0.0,0.0,174587.0,108116.0,47300.0,118887.0,0,1,1,1,0,1,10.0,6.71,18.7,4,2018,21.0
3650.0,132.86,D,D2,RENT,30000.0,2013-06-01,Fully Paid,debt_consolidation,KS,22.08,0.0,2003-09-01,684.0,0.0,4.0,0.0,2947.0,8.0,4112.1,4112.1,3650.0,462.1,0.0,0.0,3049.22,589.0,0.0,0.0,0.0,3558.0,4226.0,1.0,890.0,115.0,94.5,0.0,0.0,97.0,118.0,44.0,7.0,0.0,99.0,7.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,5256.0,3558.0,2100.0,1030.0,0,1,0,1,0,1,10.0,18.49,69.7,6,2013,10.0
22000.0,487.16,B,B4,RENT,80000.0,2019-01-01,Current,credit_card,NC,17.76,0.0,2014-01-01,699.0,0.0,4.0,0.0,18576.0,6.0,7780.14,7780.14,4667.95,3112.19,0.0,0.0,487.16,719.0,0.0,0.0,89.0,25157.0,22300.0,1.0,6289.0,1139.0,94.2,0.0,0.0,53.0,60.0,38.0,24.0,0.0,57.0,,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,43212.0,25157.0,19500.0,20912.0,0,1,1,1,0,0,4.0,11.8,83.3,1,2019,5.0
20000.0,693.21,C,C4,RENT,50279.0,2017-02-01,Charged Off,debt_consolidation,NC,34.3,0.0,2011-10-01,684.0,0.0,7.0,1.0,17552.0,8.0,11016.41,11016.41,7799.02,3217.39,0.0,0.0,693.21,579.0,0.0,0.0,0.0,47654.0,25600.0,0.0,6808.0,6068.0,70.7,0.0,0.0,59.0,64.0,41.0,25.0,0.0,41.0,16.0,0.0,3.0,5.0,3.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,75437.0,47654.0,20700.0,49837.0,1,1,1,1,0,0,,14.99,68.6,2,2017,6.0
3000.0,96.71,B,B2,RENT,35000.0,2018-01-01,Current,credit_card,NJ,5.49,0.0,2009-11-01,674.0,0.0,2.0,0.0,4699.0,7.0,2706.22,2706.22,2254.62,451.6,0.0,0.0,96.71,719.0,0.0,0.0,0.0,4699.0,17000.0,1.0,2350.0,12301.0,27.6,0.0,0.0,98.0,79.0,17.0,17.0,0.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,17000.0,4699.0,17000.0,0.0,0,1,1,1,0,0,3.0,9.93,27.6,1,2018,9.0
8850.0,328.9,D,D4,MORTGAGE,45000.0,2017-09-01,Current,debt_consolidation,FL,32.89,0.0,1991-03-01,674.0,0.0,16.0,0.0,56418.0,29.0,10514.97,10514.97,7587.55,2927.42,0.0,0.0,328.9,709.0,0.0,0.0,0.0,229334.0,63900.0,8.0,15289.0,7519.0,77.8,0.0,0.0,128.0,152.0,6.0,6.0,1.0,6.0,5.0,0.0,9.0,10.0,6.0,12.0,10.0,16.0,0.0,0.0,0.0,2.0,100.0,63.6,0.0,0.0,252793.0,59938.0,33900.0,9806.0,0,1,0,1,0,0,2.0,20.0,88.3,9,2017,26.0
24000.0,782.9,B,B4,OWN,80000.0,2016-05-01,Fully Paid,home_improvement,NY,10.94,5.0,2004-07-01,679.0,0.0,7.0,1.0,987.0,15.0,27322.8244841723,27322.82,24000.0,3322.82,0.0,0.0,7777.59,744.0,0.0,0.0,0.0,36794.0,7600.0,1.0,5256.0,6613.0,13.0,0.0,0.0,141.0,112.0,59.0,6.0,0.0,59.0,6.0,0.0,1.0,1.0,3.0,6.0,1.0,7.0,0.0,0.0,1.0,1.0,60.0,16.7,0.0,1.0,45238.0,36794.0,7600.0,37638.0,0,1,1,1,0,0,,10.75,13.0,5,2016,12.0
5000.0,169.9,C,C2,RENT,65000.0,2017-06-01,Fully Paid,debt_consolidation,CA,12.19,2.0,2006-12-01,689.0,0.0,6.0,0.0,10127.0,12.0,6104.420284991,6104.42,5000.0,1104.42,0.0,0.0,3.38,734.0,0.0,0.0,0.0,32150.0,39800.0,1.0,5358.0,26385.0,26.9,0.0,0.0,117.0,125.0,59.0,14.0,1.0,63.0,9.0,0.0,3.0,4.0,2.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,83.3,66.7,0.0,0.0,68162.0,32150.0,36100.0,28362.0,0,1,1,1,0,0,1.0,13.59,25.4,6,2017,11.0
6000.0,180.69,A,A1,MORTGAGE,35920.0,2017-07-01,Fully Paid,car,NY,28.98,0.0,1999-02-01,779.0,0.0,12.0,0.0,5716.0,32.0,6473.5542793061,6473.55,6000.0,473.55,0.0,0.0,1944.77,784.0,0.0,0.0,0.0,101810.0,30700.0,3.0,9255.0,15365.0,6.3,0.0,0.0,221.0,154.0,26.0,7.0,3.0,33.0,11.0,0.0,1.0,3.0,12.0,9.0,3.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,141652.0,13729.0,16400.0,21352.0,0,1,1,1,0,0,,5.32,18.6,7,2017,18.0
19200.0,478.1,D,D1,MORTGAGE,52000.0,2017-06-01,Fully Paid,credit_card,OR,24.95,0.0,1998-12-01,669.0,0.0,7.0,0.0,24259.0,15.0,24302.326684363,24302.33,19200.0,5102.33,0.0,0.0,14776.79,704.0,0.0,0.0,0.0,145522.0,25400.0,2.0,20789.0,110.0,99.3,0.0,0.0,35.0,130.0,11.0,9.0,3.0,11.0,15.0,1.0,3.0,5.0,3.0,5.0,5.0,7.0,0.0,0.0,0.0,2.0,93.3,100.0,0.0,0.0,164150.0,27556.0,15500.0,12000.0,0,1,1,1,0,0,9.0,17.09,95.5,6,2017,19.0
40000.0,1252.91,A,A5,MORTGAGE,121815.0,2017-05-01,Fully Paid,debt_consolidation,IN,25.87,0.0,2000-01-01,704.0,0.0,16.0,0.0,46645.0,30.0,45086.7,44776.73,40000.0,5086.7,0.0,0.0,1252.56,689.0,0.0,0.0,0.0,188069.0,62100.0,0.0,12538.0,2834.0,93.0,0.0,0.0,129.0,208.0,43.0,34.0,4.0,43.0,,0.0,4.0,7.0,9.0,10.0,7.0,16.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,261491.0,59067.0,40700.0,52946.0,0,1,0,1,0,0,9.0,7.97,75.1,5,2017,17.0
16000.0,410.23,D,D2,RENT,41000.0,2018-06-01,Current,small_business,FL,4.95,0.0,2006-12-01,669.0,1.0,9.0,1.0,4342.0,14.0,8598.43,8598.43,4032.24,4566.19,0.0,0.0,0.0,709.0,0.0,0.0,1278.0,4342.0,15900.0,2.0,482.0,6760.0,36.2,0.0,0.0,,136.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,9.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,15900.0,4342.0,10600.0,0.0,0,1,1,1,1,0,4.0,18.45,27.3,6,2018,12.0
28800.0,1026.09,C,C4,MORTGAGE,143000.0,2019-10-01,Current,credit_card,IL,16.18,3.0,1995-10-01,674.0,0.0,9.0,0.0,35641.0,13.0,7114.83,7114.83,4523.12,2591.71,0.0,0.0,1026.09,624.0,0.0,0.0,132.0,95450.0,46100.0,3.0,10606.0,5956.0,73.9,0.0,0.0,181.0,287.0,17.0,17.0,1.0,17.0,17.0,3.0,3.0,5.0,4.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,53.8,25.0,0.0,0.0,175488.0,57163.0,22800.0,65488.0,0,1,1,1,0,1,10.0,16.95,77.3,10,2019,24.0
30000.0,738.34,D,D2,RENT,85000.0,2015-05-01,Fully Paid,debt_consolidation,MD,14.39,0.0,2004-06-01,694.0,0.0,20.0,0.0,34880.0,42.0,35047.4800108464,34989.07,30000.0,5047.48,0.0,0.0,26256.36,729.0,0.0,0.0,0.0,34880.0,45100.0,2.0,1744.0,3840.0,85.5,0.0,0.0,122.0,131.0,6.0,6.0,0.0,6.0,,0.0,11.0,16.0,5.0,20.0,16.0,20.0,0.0,0.0,0.0,1.0,97.6,69.2,0.0,0.0,45100.0,34880.0,26400.0,0.0,0,1,0,1,0,1,10.0,16.55,77.3,5,2015,11.0
15000.0,491.51,B,B3,MORTGAGE,85000.0,2018-10-01,Fully Paid,debt_consolidation,CA,25.81,0.0,2005-09-01,709.0,0.0,15.0,1.0,13667.0,41.0,16959.4301400742,16959.43,15000.0,1959.43,0.0,0.0,9104.49,734.0,0.0,0.0,0.0,356411.0,43800.0,5.0,25458.0,20963.0,18.1,0.0,0.0,155.0,151.0,15.0,7.0,1.0,21.0,8.0,0.0,3.0,5.0,20.0,12.0,5.0,15.0,0.0,0.0,0.0,3.0,100.0,16.7,1.0,0.0,366684.0,142561.0,25600.0,105139.0,0,1,1,1,0,0,1.0,11.06,31.2,10,2018,13.0
21600.0,546.86,D,D5,MORTGAGE,125000.0,2015-01-01,Charged Off,small_business,OH,16.53,0.0,2000-07-01,729.0,1.0,20.0,2.0,17943.0,40.0,7239.78,7239.78,1899.81,2432.21,0.0,2907.76,546.86,609.0,0.0,0.0,0.0,541288.0,46000.0,10.0,28489.0,6539.0,63.3,0.0,0.0,137.0,174.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,9.0,13.0,13.0,9.0,20.0,0.0,0.0,0.0,7.0,95.0,25.0,0.0,2.0,645991.0,79288.0,17800.0,79600.0,1,1,1,1,0,0,6.0,17.86,39.0,1,2015,15.0
14000.0,443.96,A,A5,OWN,53000.0,2019-04-01,Fully Paid,debt_consolidation,FL,26.06,0.0,1997-12-01,779.0,0.0,17.0,0.0,18490.0,41.0,14179.937833528,14179.94,14000.0,179.94,0.0,0.0,442.83,789.0,0.0,0.0,0.0,46565.0,172300.0,8.0,2739.0,12438.0,9.0,0.0,0.0,127.0,256.0,5.0,2.0,0.0,17.0,8.0,0.0,13.0,15.0,8.0,15.0,10.0,17.0,,0.0,0.0,2.0,100.0,0.0,0.0,0.0,204296.0,46565.0,161700.0,31996.0,0,1,1,1,0,0,,8.81,11.0,4,2019,22.0
13000.0,422.05,B,B3,MORTGAGE,88000.0,2017-08-01,Fully Paid,debt_consolidation,TX,12.25,2.0,1993-06-01,684.0,0.0,14.0,0.0,26727.0,26.0,14091.507176972,14091.51,13000.0,1091.51,0.0,0.0,9886.06,684.0,0.0,0.0,0.0,188791.0,53700.0,5.0,13485.0,19473.0,57.9,0.0,0.0,194.0,290.0,2.0,2.0,5.0,6.0,9.0,2.0,7.0,7.0,4.0,12.0,7.0,14.0,0.0,0.0,1.0,4.0,88.0,25.0,0.0,0.0,271240.0,56132.0,46200.0,30340.0,0,1,1,0,0,0,0.0,10.42,49.8,8,2017,24.0
12800.0,284.6,B,B5,MORTGAGE,50000.0,2018-03-01,Current,credit_card,MO,31.81,0.0,1983-10-01,724.0,0.0,14.0,0.0,17536.0,29.0,7582.36,7582.36,4851.88,2730.48,0.0,0.0,284.6,749.0,0.0,0.0,0.0,106752.0,36000.0,0.0,7625.0,6938.0,62.1,0.0,0.0,130.0,413.0,47.0,27.0,2.0,47.0,14.0,0.0,4.0,8.0,11.0,11.0,8.0,14.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,149138.0,34101.0,18300.0,33997.0,0,1,1,1,0,0,9.0,11.98,48.7,3,2018,35.0
20000.0,465.27,C,C4,MORTGAGE,60000.0,2015-10-01,Fully Paid,debt_consolidation,HI,22.5,0.0,2002-05-01,664.0,0.0,11.0,0.0,12568.0,19.0,24465.4275172111,24465.43,20000.0,4465.43,0.0,0.0,14715.68,694.0,0.0,0.0,0.0,22195.0,16250.0,4.0,2017.0,1806.0,77.0,0.0,0.0,100.0,161.0,7.0,7.0,0.0,7.0,14.0,0.0,9.0,9.0,3.0,9.0,8.0,11.0,,0.0,0.0,1.0,84.0,77.8,0.0,0.0,32080.0,22195.0,16250.0,15830.0,0,1,1,1,0,1,10.0,13.99,77.0,10,2015,13.0
5000.0,157.24,B,B1,OWN,68000.0,2016-10-01,Fully Paid,home_improvement,MD,29.65,0.0,1988-04-01,669.0,1.0,18.0,0.0,34638.0,37.0,5511.4773149712,5511.48,5000.0,511.48,0.0,0.0,2685.74,634.0,0.0,0.0,0.0,402470.0,57000.0,5.0,22359.0,21331.0,59.8,0.0,0.0,106.0,342.0,3.0,3.0,8.0,3.0,0.0,0.0,9.0,10.0,12.0,11.0,10.0,18.0,0.0,0.0,0.0,3.0,94.6,33.3,0.0,0.0,416124.0,149182.0,53000.0,105432.0,0,1,1,1,0,1,10.0,8.24,60.8,10,2016,28.0
40000.0,880.71,B,B4,RENT,65500.0,2018-09-01,Fully Paid,debt_consolidation,NV,24.61,0.0,2013-12-01,699.0,1.0,12.0,0.0,30846.0,24.0,45020.4277655299,45020.43,40000.0,5020.43,0.0,0.0,32946.87,754.0,0.0,0.0,0.0,37900.0,55300.0,1.0,3158.0,19454.0,61.3,0.0,0.0,48.0,56.0,3.0,3.0,0.0,3.0,4.0,0.0,6.0,6.0,3.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,86918.0,37900.0,50300.0,31618.0,0,1,1,1,0,0,5.0,11.55,55.8,9,2018,5.0
10000.0,326.97,B,B4,RENT,65000.0,2017-12-01,Current,debt_consolidation,CT,16.06,0.0,2011-09-01,664.0,0.0,12.0,0.0,10484.0,12.0,9316.07,9292.78,7708.46,1607.61,0.0,0.0,0.0,549.0,0.0,0.0,0.0,29009.0,12970.0,6.0,2417.0,1504.0,83.0,0.0,0.0,28.0,75.0,17.0,7.0,0.0,17.0,16.0,0.0,8.0,10.0,1.0,10.0,10.0,12.0,,0.0,0.0,1.0,92.0,87.5,0.0,0.0,39001.0,29009.0,12030.0,22882.0,0,1,0,1,1,0,3.0,10.91,81.0,12,2017,6.0
